building_id,height_m,height_quality,height_valid,confidence,full_plus_code,distance_from_center_m,area_m2,intersects_boundary
06b50000000000277fe3,24.268229166666668,HIGH,1,0.9192000031471252,6P58RR9C+XM5P,0.0,1657.8,False
06b500000000002adf06,5.90625,HIGH,1,0.8054999709129333,6P58RR9C+WRR3,12.1,207.9,False
06b500000000003718df,11.7421875,HIGH,1,0.8076000213623047,6P58RRCC+3MJ4,16.8,302.7,False
06b50000000000321fbe,13.7890625,HIGH,1,0.8176000118255615,6P58RR9C+RPXP,32.4,291.6,False
06b5000000000035294b,22.96875,HIGH,1,0.8125,6P58RRCC+6M55,34.8,612.7,False
06b500000000001829e6,14.8359375,HIGH,1,0.8228999972343445,6P58RR9C+VM43,35.5,415.1,False
06b500000000003447fe,22.0859375,HIGH,1,0.8833000063896179,6P58RRCC+4JWJ,36.5,731.2,False
06b50000000000017a67,11.1171875,HIGH,1,0.7727000117301941,6P58RR9C+VQ5V,36.8,53.2,False
06b500000000001dd7c6,,NO_HEIGHT,0,0.8781999945640564,6P58RRCC+3WF2,39.9,91.0,False
06b50000000000091a25,4.578125,HIGH,1,0.7127000093460083,6P58RR9C+VV3C,45.8,59.2,False
06b50000000000225417,,NO_HEIGHT,0,0.7106999754905701,6P58RRCC+3WW4,50.8,15.6,False
06b50000000000213948,95.375,HIGH,1,0.6847000122070312,6P58RR9C+WHVR,50.9,104.0,False
06b500000000001d2ac8,93.8984375,HIGH,1,0.8454999923706055,6P58RR9C+WH27,52.4,135.1,False
06b500000000000789ef,3.3125,HIGH,1,0.8294000029563904,6P58RR9C+RV7W,53.5,109.9,False
06b50000000000287103,17.5546875,LOW,1,0.9021999835968018,6P58RRCC+3FWG,69.3,180.3,False
06b500000000000fa70b,36.28125,HIGH,1,0.7426000237464905,6P58RRCC+5GGC,71.4,110.4,False
06b500000000001477b3,67.609375,HIGH,1,0.6887000203132629,6P58RRCC+7PRC,72.4,118.7,False
06b500000000001d4070,,NO_HEIGHT,0,0.7896000146865845,6P58RRCC+8V4R,77.3,509.4,False
06b500000000003dedbc,67.5546875,HIGH,1,0.8675000071525574,6P58RRCC+2C3P,77.4,1169.8,False
06b5000000000010e5f0,92.59375,HIGH,1,0.8533999919891357,6P58RRCC+7JP8,78.4,107.5,False
06b500000000003170b6,,NO_HEIGHT,0,0.7820000052452087,6P58RR9C+RGR5,78.8,28.9,False
06b50000000000338f2f,94.4453125,HIGH,1,0.7210999727249146,6P58RRCC+8J69,89.2,72.3,False
06b50000000000008bd0,10.203125,HIGH,1,0.7681000232696533,6P58RRCC+9MX9,95.0,520.6,False
06b500000000000a7c54,,NO_HEIGHT,0,0.7414000034332275,6P58RRCC+8X9P,104.8,26.5,False
06b5000000000031d265,12.921875,HIGH,1,0.7134000062942505,6P58RRCC+CH78,105.3,526.2,False
06b5000000000020261a,7.7578125,HIGH,1,0.6735000014305115,6P58RRCC+CQ8J,109.1,146.8,False
06b5000000000032056a,76.4609375,HIGH,1,0.843999981880188,6P58RRCC+8C3V,112.3,378.9,False
06b50000000000285ae6,,NO_HEIGHT,0,0.8126999735832214,6P58RR9C+V922,115.4,43.9,False
06b500000000003c8e6f,6.8515625,HIGH,1,0.8525000214576721,6P58RRCC+CVV4,118.8,183.9,False
06b500000000000b4dd9,7.671875,HIGH,1,0.6796000003814697,6P58RRCC+FQQ2,124.8,514.3,False
06b500000000000d8f87,47.6328125,LOW_RELAXED,1,0.6636999845504761,6P58RR9C+R8P2,125.0,31.5,False
06b500000000003c24d6,,NO_HEIGHT,0,0.704200029373169,6P58RR9C+R83W,128.6,31.1,False
06b500000000000090b2,17.96875,HIGH,1,0.7506999969482422,6P58RR9C+GHW9,128.7,186.6,False
06b5000000000019fe9a,77.078125,HIGH,1,0.6872000098228455,6P58RR9C+V7MV,130.6,146.4,False
06b5000000000008421e,,NO_HEIGHT,0,0.7303000092506409,6P58RRCF+37CC,134.7,28.2,False
06b500000000003e5567,32.38690526944065,HIGH,1,0.9222999811172485,6P58RRCC+JFQP,139.3,2342.3,False
06b50000000000131640,29.671875,HIGH,1,0.8442000150680542,6P58RRCC+CCPJ,141.1,184.1,False
06b5000000000024413d,52.5546875,HIGH,1,0.7627999782562256,6P58RR9C+X6M2,141.9,99.6,False
06b5000000000012c003,10.2734375,HIGH,1,0.6647999882698059,6P58RRCC+HQJ3,143.3,665.6,False
06b500000000001784c0,68.9140625,HIGH,1,0.7283999919891357,6P58RR9C+GGC2,144.0,95.6,False
06b5000000000018ea22,,NO_HEIGHT,0,0.7271999716758728,6P58RR9C+P7H5,144.2,35.3,False
06b500000000002d4366,2.7421875,HIGH,1,0.8745999932289124,6P58RRCC+HWGW,146.9,859.7,False
06b500000000001bea13,,NO_HEIGHT,0,0.7749000191688538,6P58RR9C+M852,148.1,27.1,False
06b5000000000001d708,13.090625,HIGH,1,0.9110999703407288,6P58RR9C+7WR3,148.5,4206.1,False
06b5000000000033a441,,NO_HEIGHT,0,0.6796000003814697,6P58RRCC+35H3,152.2,97.9,False
06b500000000003e5895,65.06344696969697,HIGH,1,0.8762000203132629,6P58RRCC+H94P,155.6,1684.9,False
06b500000000002306ff,,NO_HEIGHT,0,0.6694999933242798,6P58RRCC+25F4,159.7,20.8,False
06b500000000003d85f9,,NO_HEIGHT,0,0.7567999958992004,6P58RR9F+H5X3,162.6,59.1,False
06b5000000000035aad6,13.1484375,HIGH,1,0.8259999752044678,6P58RRCC+JMPF,168.2,107.1,False
06b50000000000103cb0,25.59375,HIGH,1,0.7271999716758728,6P58RR9C+H7CR,174.8,158.8,False
06b500000000001a0107,5.9765625,HIGH,1,0.6571999788284302,6P58RR9C+7PGF,178.8,691.7,False
06b5000000000020454b,10.7421875,HIGH,1,0.885699987411499,6P58RRCC+MPFC,180.1,322.0,False
06b50000000000186e6b,57.734375,HIGH,1,0.7577000260353088,6P58RRCC+JCF4,182.0,234.5,False
06b50000000000214ecc,4.4296875,HIGH,1,0.8212000131607056,6P58RRCC+PQ3R,188.9,321.2,False
06b500000000003a1b4c,,NO_HEIGHT,0,0.6733999848365784,6P58RRCF+6CFM,190.0,8.3,False
06b500000000003414a0,33.06203125,HIGH,1,0.7505000233650208,6P58RR9C+G47H,190.1,2004.3,False
06b500000000003f891a,4.8515625,HIGH,1,0.8410000205039978,6P58RRCC+PM79,190.3,142.7,False
06b50000000000156292,,NO_HEIGHT,0,0.6952999830245972,6P58RRCF+6CFH,191.7,7.6,False
06b50000000000042c96,12.700605787327477,HIGH,1,0.8819000124931335,6P58RR9F+F9HX,192.0,2362.5,False
06b5000000000008953e,9.125,HIGH,1,0.7390000224113464,6P58RRCC+PJ9C,192.2,77.5,False
06b5000000000002302e,,NO_HEIGHT,0,0.6934000253677368,6P58RRCC+F5QP,201.5,24.2,False
06b500000000003ccb4b,13.203125,HIGH,1,0.9023000001907349,6P58RRCC+QQ2C,201.7,191.7,False
06b5000000000032ad23,13.734375,HIGH,1,0.8779000043869019,6P58RRCC+QM4J,202.5,172.9,False
06b5000000000034536e,7.2578125,HIGH,1,0.7360000014305115,6P58RRCC+QW59,202.7,382.0,False
06b5000000000021475d,5.140625,MEDIUM,1,0.7803999781608582,6P58RRCF+G8JF,204.8,56.9,False
06b50000000000288306,2.84375,LOW_RELAXED,1,0.7943000197410583,6P58RRCC+F5VC,206.6,95.6,False
06b500000000000c692a,,NO_HEIGHT,0,0.7290999889373779,6P58RR9C+P2QR,207.0,53.3,False
06b5000000000037bcf1,7.4453125,HIGH,1,0.800599992275238,6P58RRCC+93P4,207.4,118.5,False
06b5000000000027e644,24.875,MEDIUM,1,0.7211999893188477,6P58RRCC+QH3J,208.2,71.4,False
06b50000000000384aa3,7.6875,HIGH,1,0.8465999960899353,6P58RRCC+C3HH,209.5,160.9,False
06b500000000000ec736,22.6875,HIGH,1,0.9491999745368958,6P58RR99+XWQV,209.8,897.1,False
06b50000000000196173,,NO_HEIGHT,0,0.6822999715805054,6P58RRCF+H7VJ,209.8,41.6,False
06b50000000000029924,12.015625,HIGH,1,0.6665999889373779,6P58RR9C+6RJ5,212.8,24.6,False
06b500000000003ca564,22.953125,HIGH,1,0.67330002784729,6P58RRC9+3X8J,212.9,34.0,False
06b500000000003c67ed,9.0,HIGH,1,0.7858999967575073,6P58RRCC+QF2W,213.1,355.0,False
06b5000000000036ea7f,,NO_HEIGHT,0,0.7397000193595886,6P58RR9F+85P4,214.5,62.4,False
06b500000000001bd308,6.4296875,MEDIUM,1,0.6826000213623047,6P58RRCC+G5WJ,214.7,43.7,False
06b5000000000008c0b9,2.8203125,LOW_RELAXED,1,0.6622999906539917,6P58RRCF+J76X,217.2,11.8,False
06b500000000000f62b4,9.1796875,HIGH,1,0.8274999856948853,6P58RRCC+RM38,217.9,108.0,False
06b50000000000396d14,4.46875,LOW,1,0.6783000230789185,6P58RRCF+H7X9,218.3,11.3,False
06b500000000000ae9d1,6.5625,MEDIUM,1,0.6690999865531921,6P58RRCC+H5QJ,219.4,54.6,False
06b500000000001ee402,7.9609375,MEDIUM,1,0.7465000152587891,6P58RRCC+93R6,219.5,52.2,False
06b500000000003bacbc,94.17803772138964,HIGH,1,0.8281999826431274,6P58RR9C+689M,219.9,3478.9,False
06b500000000001cc623,6.09375,HIGH,1,0.8532000184059143,6P58RRCC+C3MR,221.1,102.3,False
06b500000000003e293d,32.84375,HIGH,1,0.8198999762535095,6P58RRCC+RJJC,222.4,238.3,False
06b5000000000002313a,31.25,HIGH,1,0.916700005531311,6P58RRCC+RFPC,222.6,1300.0,False
06b50000000000089140,12.39453125,HIGH,1,0.95169997215271,6P58RRCC+VP68,222.7,1099.9,False
06b50000000000110c93,5.25,HIGH,1,0.758400022983551,6P58RRCC+RX6C,225.3,78.5,False
06b500000000000f0d84,5.109375,HIGH,1,0.8381999731063843,6P58RRCC+C282,226.0,106.9,False
06b50000000000307585,1.9609375,LOW_RELAXED,1,0.7099000215530396,6P58RRCF+7GHJ,226.8,7.5,False
06b50000000000308fc5,6.265625,LOW,1,0.6696000099182129,6P58RRC9+8X83,227.0,31.1,False
06b500000000001acaf6,4.2578125,LOW_RELAXED,1,0.8299000263214111,6P58RRCF+GCJM,227.4,32.1,False
06b50000000000323f99,44.15625,HIGH,1,0.7129999995231628,6P58RRC9+6WM8,227.7,398.8,False
06b50000000000172fb6,2.4296875,LOW,1,0.6596999764442444,6P58RRCF+7HJR,228.4,27.0,False
06b5000000000019ef58,9.046874999999998,HIGH,1,0.8391000032424927,6P58RRC9+MX45,229.4,2613.3,False
06b50000000000260e76,2.8359375,LOW,1,0.6995999813079834,6P58RRCC+G3F5,229.4,147.1,False
06b500000000002ad97b,13.265625,MEDIUM,1,0.6714000105857849,6P58RRC9+7XRP,230.9,45.2,False
06b500000000002cc459,1.9609375,LOW_RELAXED,1,0.6669999957084656,6P58RRCF+7H3R,231.2,16.2,False
06b5000000000002198d,39.7265625,HIGH,1,0.8859999775886536,6P58RR9F+89C5,232.9,637.9,False
06b5000000000011f9ce,4.4375,HIGH,1,0.7056999802589417,6P58RRC9+CXX5,235.3,209.3,False
06b5000000000023d7e4,3.234375,LOW_RELAXED,1,0.6524999737739563,6P58RRCF+P756,238.9,21.3,False
06b50000000000352020,17.6484375,HIGH,1,0.914900004863739,6P58RRC9+8WMV,239.8,678.3,False
06b500000000000f3f79,3.609375,LOW_RELAXED,1,0.7910000085830688,6P58RRCF+P7G9,242.8,25.9,False
06b500000000002e6da0,3.796875,HIGH,1,0.794700026512146,6P58RRC9+FX37,245.3,217.6,False
06b500000000003a859f,42.34375,HIGH,1,0.7325999736785889,6P58RRCC+R8PQ,245.5,328.9,False
06b50000000000241725,5.203125,LOW,1,0.7720000147819519,6P58RR99+WVJ6,246.1,70.8,False
06b500000000003b9c57,4.484375,HIGH,1,0.6777999997138977,6P58RRCC+G2V9,246.4,79.3,False
06b5000000000025646c,16.640625,HIGH,1,0.870199978351593,6P58RRC9+5RG5,246.6,369.9,False
06b500000000004002cb,2.1796875,LOW,1,0.7002999782562256,6P58RRCF+8J7C,247.7,22.2,False
06b50000000000363c82,,NO_HEIGHT,0,0.7577000260353088,6P58RRCF+JC9P,248.1,85.2,False
06b5000000000031223c,2.75,LOW,1,0.6935999989509583,6P58RR9F+JHX4,250.4,15.0,False
06b500000000001d0341,42.606770833333336,HIGH,1,0.8482999801635742,6P58RR9F+FJC5,250.4,1980.0,False
06b500000000000c778b,4.109375,HIGH,1,0.7379999756813049,6P58RR9C+3VV3,250.7,27.8,False
06b50000000000050dab,5.9140625,MEDIUM,1,0.8317999839782715,6P58RR9F+67WP,251.5,25.6,False
06b500000000002e01e0,20.1171875,HIGH,1,0.8027999997138977,6P58RR99+GXFJ,251.9,37.3,False
06b5000000000022c977,2.75,LOW,1,0.7376000285148621,6P58RR9F+JJRG,252.2,33.2,False
06b500000000001dc0c6,10.125,HIGH,1,0.8901000022888184,6P58RRC9+3R23,253.0,244.4,False
06b500000000001dd4ce,7.75,MEDIUM,1,0.7440000176429749,6P58RRC9+2R77,253.1,58.6,False
06b50000000000094768,,NO_HEIGHT,0,0.6525999903678894,6P58RRCF+Q797,253.6,15.1,False
06b500000000002efeb4,,NO_HEIGHT,0,0.6517000198364258,6P58RRCF+JCQR,253.7,29.3,False
06b500000000003ed7d9,,NO_HEIGHT,0,0.6665999889373779,6P58RR9F+55GR,253.9,16.2,False
06b500000000001d599e,4.2578125,HIGH,1,0.7817000150680542,6P58RRCC+H22V,254.3,58.1,False
06b500000000003219b4,47.734375,HIGH,1,0.7774999737739563,6P58RRC9+6VR3,254.9,75.6,False
06b500000000001d554a,22.2890625,HIGH,1,0.722000002861023,6P58RR99+GWPG,256.0,75.2,False
06b500000000001a9266,2.5859375,HIGH,1,0.7432000041007996,6P58RR9C+3W8W,256.3,226.9,False
06b500000000002a73a1,22.890625,HIGH,1,0.7372000217437744,6P58RR99+MRXV,257.3,163.3,False
06b50000000000281219,,NO_HEIGHT,0,0.6888999938964844,6P58RRCF+Q8CG,257.9,27.0,False
06b500000000001d6c29,40.64704449152543,HIGH,1,0.6553000211715698,6P58RR99+JQF5,258.0,1755.6,False
06b50000000000305ddd,71.8984375,HIGH,1,0.7735000252723694,6P58RR9F+8FJF,259.3,137.4,False
06b50000000000148663,4.0390625,HIGH,1,0.7612000107765198,6P58RRC9+HX8C,260.6,87.1,False
06b5000000000008985f,17.609375,HIGH,1,0.9241999983787537,6P58RRC9+9QP8,260.9,1139.3,False
06b5000000000004b049,66.171875,MEDIUM,1,0.7861999869346619,6P58RR9C+2JVQ,261.0,198.1,False
06b5000000000025d3fc,6.5859375,HIGH,1,0.8440999984741211,6P58RRC9+FVQV,261.3,448.4,False
06b50000000000261197,3.5078125,HIGH,1,0.694599986076355,6P58RR9C+2W7Q,261.5,440.8,False
06b50000000000238b43,57.8203125,MEDIUM,1,0.666100025177002,6P58RRCC+M3XM,262.1,26.5,False
06b500000000003b7b0b,7.203125,HIGH,1,0.8830999732017517,6P58RR9F+58CW,262.5,232.7,False
06b50000000000330889,,NO_HEIGHT,0,0.6678000092506409,6P58RRCF+9MC4,264.8,24.8,False
06b5000000000028d13b,65.8203125,HIGH,1,0.7730000019073486,6P58RRC9+7Q2P,265.6,373.1,False
06b5000000000029bf03,23.375,HIGH,1,0.9065999984741211,6P58RRC9+6PF4,267.1,890.3,False
06b500000000002a0257,8.71875,MEDIUM,1,0.6711999773979187,6P58RR9F+8F3C,267.1,109.3,False
06b5000000000020729a,70.5078125,HIGH,1,0.8640000224113464,6P58RRCC+P3M6,267.7,333.4,False
06b5000000000035e4dc,3.796875,MEDIUM,1,0.6895999908447266,6P58RRC9+HXC6,268.5,45.4,False
06b50000000000352649,,NO_HEIGHT,0,0.7524999976158142,6P58RRCF+CM6V,268.7,38.2,False
06b5000000000007f883,11.2890625,HIGH,1,0.8052999973297119,6P58RRC9+3QV4,269.4,56.2,False
06b500000000003b0663,9.140625,LOW,1,0.6717000007629395,6P58RRCC+XC72,272.0,57.3,False
06b5000000000020f11d,4.59375,HIGH,1,0.7479000091552734,6P58RRCF+3QM6,272.1,137.3,False
06b500000000003def5c,73.609375,HIGH,1,0.8745999932289124,6P58RR9C+276W,272.4,2235.8,False
06b5000000000009fc46,3.984375,HIGH,1,0.782800018787384,6P58RRC9+HWP7,274.5,66.5,False
06b5000000000015c67e,11.6640625,HIGH,1,0.828499972820282,6P58RRC9+4P89,277.0,127.5,False
06b500000000002fb63f,2.28125,LOW,1,0.8014000058174133,6P58RRC9+2PP5,277.3,85.2,False
06b50000000000196a15,10.8984375,HIGH,1,0.9027000069618225,6P58RRFC+2PW7,279.1,254.5,False
06b500000000002ecd62,3.6328125,LOW_RELAXED,1,0.7296000123023987,6P58RRFC+2X7G,279.7,86.0,False
06b5000000000011b003,58.2578125,HIGH,1,0.864300012588501,6P58RRC9+QXFQ,281.7,980.1,False
06b500000000001a2713,8.0625,HIGH,1,0.8615999817848206,6P58RRFC+3V6F,282.0,727.9,False
06b5000000000006fbf5,4.1953125,HIGH,1,0.8337000012397766,6P58RRCF+5V63,282.6,1004.0,False
06b5000000000016cc91,10.15625,HIGH,1,0.902899980545044,6P58RR9F+5F9G,282.7,1346.6,False
06b5000000000008f8bd,7.8984375,HIGH,1,0.8483999967575073,6P58RRFC+2JWV,283.1,344.7,False
06b5000000000004bc78,,NO_HEIGHT,0,0.7759000062942505,6P58RRCF+CPCM,283.4,21.5,False
06b5000000000020a621,6.0546875,MEDIUM,1,0.7439000010490417,6P58RRC9+FRPF,284.1,50.6,False
06b500000000000fa42a,57.9765625,HIGH,1,0.8723000288009644,6P58RRCC+V42X,284.2,311.3,False
06b500000000000c0110,7.5078125,HIGH,1,0.8334000110626221,6P58RRC9+GRCJ,284.6,461.2,False
06b500000000002f4cd0,7.7265625,HIGH,1,0.692799985408783,6P58RRC9+HR54,286.2,70.1,False
06b5000000000010690e,3.3359375,HIGH,1,0.6958000063896179,6P58RRC9+JV38,286.8,156.1,False
06b50000000000039bc0,4.28125,HIGH,1,0.7789999842643738,6P58RR8C+XV3R,288.2,68.4,False
06b500000000000cb3f8,2.078125,LOW_RELAXED,1,0.7498999834060669,6P58RRCF+GMW6,288.7,71.0,False
06b50000000000118eb4,12.15625,HIGH,1,0.8102999925613403,6P58RR9F+7G8C,288.8,84.7,False
06b500000000000ef7d9,3.9765625,MEDIUM,1,0.7261999845504761,6P58RRC9+3M95,289.5,48.8,False
06b500000000000d7bfb,25.0,HIGH,1,0.8026000261306763,6P58RR9F+8H4F,289.5,197.3,False
06b50000000000395ebd,3.2421875,LOW,1,0.6852999925613403,6P58RRC9+2MGH,290.3,64.1,False
06b5000000000014364b,60.953125,HIGH,1,0.8019000291824341,6P58RRC9+7PWQ,290.9,32.6,False
06b500000000003ddcd2,10.9453125,LOW,1,0.6765000224113464,6P58RRC9+FRJ2,292.3,36.8,False
06b500000000002f7267,12.15625,HIGH,1,0.9168999791145325,6P58RRFC+5FQM,293.0,1667.2,False
06b500000000003e2ed4,11.5234375,HIGH,1,0.7753000259399414,6P58RRFC+3PPW,293.4,222.9,False
06b50000000000397be5,9.2265625,HIGH,1,0.9189000129699707,6P58RRFC+3CF5,293.9,319.2,False
06b500000000001eb5b2,6.828125,HIGH,1,0.9132000207901001,6P58RRC9+4M7W,294.6,225.0,False
06b50000000000136912,20.8203125,HIGH,1,0.8748000264167786,6P58RR9F+38X2,294.6,64.1,False
06b50000000000238049,,NO_HEIGHT,0,0.8395000100135803,6P58RR8F+X35M,295.3,75.4,False
06b5000000000036877d,50.0625,HIGH,1,0.9023000001907349,6P58RR8F+X7WR,295.7,513.3,False
06b500000000002945d3,4.3515625,HIGH,1,0.8978000283241272,6P58RRCF+5RX7,296.5,133.2,False
06b5000000000018d502,41.3515625,HIGH,1,0.7527999877929688,6P58RRC9+8P3R,296.9,47.5,False
06b500000000003dc193,51.296875,HIGH,1,0.6990000009536743,6P58RRCC+V3R9,297.5,477.5,False
06b500000000000488bb,,NO_HEIGHT,0,0.7921000123023987,6P58RR8F+X46G,297.5,58.1,False
06b50000000000138ea0,,NO_HEIGHT,0,0.7566999793052673,6P58RRCF+W8V3,297.8,24.4,False
06b50000000000109843,18.984375,HIGH,1,0.6843000054359436,6P58RRFC+279W,300.3,106.5,False
06b50000000000081c01,6.53125,HIGH,1,0.7853999733924866,6P58RRC9+3JHQ,302.0,58.0,False
06b50000000000350abb,6.046875,HIGH,1,0.8478000164031982,6P58RRC9+2JX6,302.1,146.2,False
06b500000000001b1fa8,4.609375,LOW,1,0.7778000235557556,6P58RRCF+2VG6,303.6,23.5,False
06b5000000000025c0d7,45.1796875,LOW,1,0.7840999960899353,6P58RR99+CQMR,304.1,275.9,False
06b5000000000018b6f9,24.1640625,MEDIUM,1,0.8357999920845032,6P58RR9F+CPVH,304.3,43.1,False
06b50000000000101ff9,4.796875,HIGH,1,0.8650000095367432,6P58RRCF+2VW6,304.3,76.7,False
06b500000000001b1bf1,7.7578125,MEDIUM,1,0.817799985408783,6P58RRFC+39G8,306.0,68.2,False
06b50000000000242624,53.4921875,HIGH,1,0.6507999897003174,6P58RR8F+X8WV,306.0,284.3,False
06b50000000000070192,3.390625,HIGH,1,0.7949000000953674,6P58RRCF+7RX6,307.3,13.6,False
06b5000000000017576c,35.359375,HIGH,1,0.9020000100135803,6P58RRFC+35FC,308.9,1198.6,False
06b50000000000305e43,7.046875,LOW,1,0.7081999778747559,6P58RRC9+JRF6,309.1,30.6,False
06b5000000000023a799,18.984375,LOW,1,0.6861000061035156,6P58RRFC+28JW,309.4,11.9,False
06b5000000000027f350,8.65625,HIGH,1,0.7904999852180481,6P58RRC9+7JXF,309.7,283.7,False
06b5000000000025581a,5.3203125,HIGH,1,0.6883000135421753,6P58RRCF+4W63,310.6,154.2,False
06b5000000000031e43b,3.5625,HIGH,1,0.6710000038146973,6P58RRCF+3V9F,311.7,23.8,False
06b500000000003a37b5,2.828125,MEDIUM,1,0.7976999878883362,6P58RR99+XJV6,311.8,73.7,False
06b500000000003b3374,9.7578125,HIGH,1,0.8138999938964844,6P58RR9F+7MCF,312.7,69.9,False
06b50000000000352bde,6.883246527777778,HIGH,1,0.8755999803543091,6P58RRFC+6VJG,313.7,916.7,False
06b500000000002da31f,6.2109375,HIGH,1,0.883899986743927,6P58RRFC+5J4Q,313.8,92.4,False
06b500000000001a3e42,3.8046875,LOW,1,0.7646999955177307,6P58RRCF+3W28,313.9,60.0,False
06b500000000003db2a2,3.4296875,HIGH,1,0.6721000075340271,6P58RRFC+5W29,315.0,38.4,False
06b500000000001e6797,6.3828125,HIGH,1,0.7893999814987183,6P58RRFC+39RG,315.4,59.8,False
06b50000000000067d33,3.09375,HIGH,1,0.7857000231742859,6P58RRC9+2HXG,315.7,98.1,False
06b50000000000386286,,NO_HEIGHT,0,0.785099983215332,6P58RR9F+JR9M,316.1,23.0,False
06b500000000000724fb,69.09375,HIGH,1,0.921500027179718,6P58RRC9+WX88,316.8,380.8,False
06b50000000000380a59,5.3515625,HIGH,1,0.8072999715805054,6P58RRFC+49H6,317.5,79.8,False
06b500000000001146c8,15.162109375,HIGH,1,0.8136000037193298,6P58RR99+PGWW,317.6,2381.7,False
06b50000000000183360,,NO_HEIGHT,0,0.6554999947547913,6P58RR8F+V4R9,318.5,43.1,False
06b500000000002bd557,8.34375,HIGH,1,0.9057000279426575,6P58RRFC+5C8J,319.8,296.9,False
06b500000000002b4526,3.0625,LOW,1,0.8726000189781189,6P58RRC9+2H4F,320.3,76.7,False
06b500000000000a4c9f,2.796875,MEDIUM,1,0.8291000127792358,6P58RRCF+8V58,321.5,29.3,False
06b5000000000035543b,4.4375,HIGH,1,0.8996999859809875,6P58RRC9+GM42,322.2,112.8,False
06b500000000001d64f5,8.734375,HIGH,1,0.777400016784668,6P58RR9F+6MJ5,323.7,61.4,False
06b5000000000032adc9,3.0078125,HIGH,1,0.7840999960899353,6P58RRCF+2XR7,323.9,246.7,False
06b5000000000014f4be,9.015625,HIGH,1,0.8788999915122986,6P58RRC9+RVPR,324.4,404.8,False
06b500000000002cfe9e,9.7578125,HIGH,1,0.6561999917030334,6P58RR9F+7MHM,324.6,24.5,False
06b500000000002eac91,42.28125,HIGH,1,0.8754000067710876,6P58RR99+7HF2,325.8,4642.0,False
06b5000000000025e573,12.65625,HIGH,1,0.8319000005722046,6P58RRFC+23H7,326.4,204.9,False
06b500000000000eded2,8.7734375,HIGH,1,0.9103000164031982,6P58RR9F+6PJ9,327.4,272.6,False
06b500000000000230cf,6.6015625,HIGH,1,0.8615999817848206,6P58RRC9+6G88,327.6,306.4,False
06b500000000001b0c90,6.9296875,MEDIUM,1,0.7123000025749207,6P58RRC9+QRXJ,329.5,76.1,False
06b500000000003b356a,5.3125,HIGH,1,0.9138000011444092,6P58RRC9+5GF7,329.9,420.2,False
06b5000000000017b391,4.15625,MEDIUM,1,0.7889999747276306,6P58RRCF+6WHW,330.0,42.8,False
06b5000000000030c087,3.296875,HIGH,1,0.762499988079071,6P58RRC9+8H3F,330.3,395.3,False
06b5000000000034e77a,17.421875,LOW,1,0.7103999853134155,6P58RR99+GJX6,330.9,28.0,False
06b500000000002a17f7,4.703125,HIGH,1,0.7250000238418579,6P58RRFC+593P,330.9,34.5,False
06b500000000000bd397,7.96875,HIGH,1,0.73580002784729,6P58RRFC+6PFP,331.9,109.7,False
06b500000000000f6164,2.359375,HIGH,1,0.7583000063896179,6P58RRC9+2GH2,332.5,62.3,False
06b500000000002e0322,24.4375,MEDIUM,1,0.6751999855041504,6P58RR8F+W8MH,333.0,9.0,False
06b500000000003a24da,3.390625,HIGH,1,0.7229999899864197,6P58RRC9+6HR9,333.1,42.3,False
06b500000000000ed0fe,2.9921875,LOW,1,0.722599983215332,6P58RR99+XGX6,333.4,34.2,False
06b50000000000291851,31.921875,HIGH,1,0.9279999732971191,6P58RR8F+V75H,333.8,494.7,False
06b500000000001cae71,31.2265625,HIGH,1,0.7233999967575073,6P58RR8F+W8G7,334.0,54.2,False
06b500000000000e2a37,4.3359375,HIGH,1,0.7616000175476074,6P58RR9F+3G9Q,334.1,58.1,False
06b500000000002c5f97,15.1953125,LOW_RELAXED,1,0.6801999807357788,6P58RR8C+V6WG,335.1,123.2,False
06b500000000001cc466,8.984375,LOW,1,0.8086000084877014,6P58RR99+HJ3C,335.3,40.9,False
06b5000000000009d05c,11.875,HIGH,1,0.7682999968528748,6P58RR9F+5PRF,335.7,146.3,False
06b5000000000025aef9,,NO_HEIGHT,0,0.7120000123977661,6P58RRC9+WWHW,336.4,36.2,False
06b5000000000022522f,5.375,HIGH,1,0.8664000034332275,6P58RRC9+4FHM,336.7,412.1,False
06b500000000002e5a83,12.359375,HIGH,1,0.8597000241279602,6P58RR9F+5P2G,337.2,396.1,False
06b500000000003f816d,4.328125,LOW,1,0.7793999910354614,6P58RRCF+6X8G,337.4,74.6,False
06b5000000000035f161,9.5703125,LOW,1,0.7402999997138977,6P58RRC9+WW7M,338.0,33.3,False
06b500000000001e94b3,60.4453125,LOW,1,0.7904999852180481,6P58RR9F+CVJ7,338.8,32.0,False
06b50000000000028da6,3.09375,HIGH,1,0.7710000276565552,6P58RRCG+22M4,339.9,186.4,False
06b5000000000002dbd0,3.875,HIGH,1,0.8468000292778015,6P58RRCG+32P8,340.2,350.7,False
06b50000000000197d9a,2.9921875,HIGH,1,0.8047000169754028,6P58RRC9+2GC5,340.4,56.9,False
06b500000000002fae3e,2.9921875,LOW,1,0.6833000183105469,6P58RR99+XGMV,341.5,11.0,False
06b5000000000037d1f2,11.9296875,HIGH,1,0.6841999888420105,6P58RRFC+22QP,342.0,37.5,False
06b500000000001c62a2,2.34375,LOW,1,0.8270999789237976,6P58RRCF+8X7P,342.1,30.5,False
